Date;Hive;ID;MB;CX;AL;ME;OTH;LO;OL;Brain;MBr;CXr;ALr;MEr;OTHr;LOr;OLr;MBRi;MBL;ALRi;ALL;MERi;MEL;LORi;LOL;OLRi;OLL;ALRL;MBRL;OLRL;>RAL. >ROL. >RMB;>RAL. >ROL. <RMB;>RAL. <ROL. <RMB;<RAL. <ROL. <RMB;>RAL. <ROL. >RMB;<RAL. >ROL. >RMB;<RAL. >ROL. <RMB;<RAL. <ROL. >RMB;>RAL. >ROL;>RAL. <ROL;<RAL. >ROL;<RAL. <ROL
16/06/2021;H2;64;0.254097907299599;0.00454244071680532;0.0572746900321648;0.171427058576593;0.329257926995223;0.0566460753562982;0.228073133932891;0.873246098976685;0.290980867360718;0.00520178758557111;0.0655882575362;0.196310133852851;0.377050555829639;0.0648683978350193;0.26117853168787;0.126112556775831;0.127985350523767;0.0296189461720192;0.0276557438601455;0.0868297998964297;0.084597258680164;0.0293063683892221;0.027339706967076;0.116136168285652;0.11193696564724;0.0019632023118737;-0.001872793747936;0.00419920263841178;0;1;0;0;0;0;0;0;1;0;0;0
16/06/2021;H2;65;0.273816850823462;0.0033535864442164;0.0585870655670213;0.180783322497981;0.294851168836898;0.0586067176370381;0.239390040135019;0.869998711806619;0.314732478459491;0.00385470276990689;0.0673415543861677;0.2077972300931;0.33890989128549;0.0673641430058405;0.275161373098941;0.136084925069749;0.137720763377943;0.0280163054489828;0.0305665152709149;0.0868316494613186;0.0939516730366631;0.0288875996252449;0.0297191180117931;0.115719249086564;0.123670791048456;-0.0025502098219321;-0.001635838308194;-0.0079515419618927;0;0;0;1;0;0;0;0;0;0;0;1
16/06/2021;H2;66;0.198166894395026;0.0033359778465098;0.0337952682918963;0.123019901841836;0.224092845795023;0.0411976520482028;0.164217553890039;0.623608540218495;0.317774503738505;0.00534947427971555;0.0541930812558394;0.197271034483802;0.359348583835153;0.0660633224069835;0.263334356890785;0.0965746641971041;0.101581539472932;0.0171842399056063;0.0166110283862899;0.0618849909865596;0.0611287794100616;0.0210047591406332;0.0201925784744816;0.0828897501271928;0.0813213578845432;0.000573211519316399;-0.0050068752758279;0.0015683922426496;0;1;0;0;0;0;0;0;1;0;0;0
16/06/2021;H2;67;0.221127086930191;0.00393729684588799;0.0469890615025922;0.176112259226688;0.248742917271082;0.050959713270811;0.227071972497499;0.747868335047254;0.295676493531738;0.00526469254195555;0.0628306605595532;0.235485647638177;0.332602552634302;0.0681399530942718;0.303625600732449;NA;NA;0.024110888808989;0.0227010140023556;0.0876199196031455;0.0884501739670117;0.0251230219002816;0.0258363767014507;0.112742941503427;0.114286550668462;0.0014098748066334;NA;-0.00154360916503531;0;0;0;0;0;0;0;0;0;1;0;0
16/06/2021;H2;68;0.22420070756669;0.00436414023172481;0.0514108801026081;0.158880899339042;0.160744259545346;0.0484044409409562;0.207285340279998;0.648005327726367;0.345985901618024;0.00673472893662327;0.0793371256421481;0.245184557195697;0.248060089427572;0.0746975971799354;0.319882154375633;NA;NA;0.0250974226757427;0.0263131429622284;0.0795543644842596;0.0793259059255085;0.0252983655787598;0.0231060753621963;0.104852730063019;0.102431981287705;-0.0012157202864857;NA;0.00242074877531459;0;0;0;0;0;0;0;0;0;0;1;0
16/06/2021;H2;69;0.337858190749724;0.00421408674831104;0.0738151465648548;0.203321863689964;0.383940360572374;0.0667483795210039;0.270070243210968;1.06989802784623;0.315785413148067;0.0039387741996256;0.0689926933629826;0.190038544233289;0.358856966345914;0.062387608710124;0.252426152943413;0.170773888377933;0.167079742862941;0.03814972499511;0.0356654215697448;0.101114969966329;0.102206893723634;0.0335784243120841;0.0331699552089198;0.134693394278413;0.135376848932554;0.00248430342536519;0.003694145514992;-0.000683454654140714;0;0;0;0;1;0;0;0;0;1;0;0
16/06/2021;H2;70;0.320928748632404;0.00411770834742592;0.0439049276830351;0.229377265803483;0.208511694585324;0.0490956929022129;0.278472958705696;0.855936037953887;0.374944779050995;0.00481076641809509;0.051294636206684;0.26798411987864;0.243606631032584;0.0573590674129997;0.32534318729164;0.167079750277496;0.153834690929951;0.020360723508973;0.023544204174062;0.117915664739501;0.111461601063982;0.0207154218683389;0.0283777554426728;0.13863108660784;0.139839356506655;-0.003183480665089;0.013245059347545;-0.0012082698988149;0;0;0;0;0;0;0;1;0;0;0;1
16/06/2021;H3;73;0.284796765787212;0.00295236309100375;0.0576111682718153;0.196374434458644;0.337930026163173;0.0605122816094821;0.256886716068126;0.940177039381331;0.302918231203155;0.00314022037056607;0.0612769360010381;0.208869634369996;0.359432332431286;0.0643626456239575;0.273232279993953;NA;NA;0.0322261907554819;0.0253730297210768;0.101445428158108;0.0949286918848716;0.032380097223325;0.0281321843861571;0.133825525381433;0.123060876271029;0.0068531610344051;NA;0.0107646491104043;0;0;0;0;0;0;0;0;1;0;0;0
16/06/2021;H3;74;0.305092587395884;0.00460282949352944;0.0627470193264857;0.193950377686309;0.366391642120962;0.0637742723889826;0.257724650075292;0.996558728412154;0.306146119338091;0.00461872377643339;0.0629636944994324;0.194620118370079;0.367656849190157;0.0639944948258052;0.258614613195884;NA;NA;0.0327284020557433;0.0300172023216204;0.0989620132351512;0.0949883644511584;0.0329785336171808;0.0307957387718017;0.131940546852332;0.12578410322296;0.0027111997341229;NA;0.0061564436293719;0;0;0;0;0;0;0;0;1;0;0;0
16/06/2021;H3;75;0.30400688422425;0.00400309037571537;0.0532440893778918;0.187166801805987;0.298022374173957;0.0605649020638181;0.247731703869805;0.907008142021621;0.335175474331082;0.00441351096010332;0.0587029894342697;0.206356253196154;0.328577396791277;0.0667743752871122;0.273130628483266;NA;NA;0.0254881764154003;0.0277537117344766;0.093557379243246;0.0936083219487343;0.0298227088379345;0.0307409353813036;0.123380088081181;0.124349257330038;-0.0022655353190763;NA;-0.000969169248857385;0;0;0;0;0;0;0;0;0;0;0;1
16/06/2021;H3;76;0.264627527546019;0.00322558499466243;0.0604831384146602;0.178452286256983;0.326930295263298;0.0577448109339368;0.23619709719092;0.89146364340956;0.296846124351078;0.0036183023486248;0.0678470051603358;0.200178983827608;0.366734300024727;0.0647752842876257;0.264954268115234;NA;NA;0.0310470613802599;0.0294360770344002;0.0910940422138725;0.0873582440431106;0.0291172134531584;0.0286275974807783;0.120211255667031;0.115985841523889;0.0016109843458597;NA;0.00422541414314201;0;0;0;0;0;0;0;0;1;0;0;0
16/06/2021;H3;77;0.240434926104476;0.00381362719710805;0.0499713305726356;0.154565972253088;0.28910187196356;0.0534102773487703;0.207976249601858;0.791298005439639;0.303848770566396;0.00481945761380913;0.0631510887543207;0.195332189883649;0.36535144784415;0.067497045337674;0.262829235221323;0.118432974828219;0.12199629097615;0.0244306414147123;0.0255406891579233;0.0780769218318339;0.0764890504212548;0.0263381625507797;0.0270721147979906;0.104415084382614;0.103561165219245;-0.001110047743211;-0.003563316147931;0.000853919163368203;0;0;0;0;0;0;1;0;0;0;1;0
16/06/2021;H3;78;0.181504123884112;0.0030529457090095;0.0364562629046448;0.155477749922514;0.253130503743991;0.0436407559379393;0.199118505860453;0.673262342102212;0.269589003474305;0.00453455587531734;0.0541486737410751;0.230931897122073;0.37597603180004;0.0648198379871868;0.29575173510926;0.0928413415723449;0.0885261489584619;0.0190434505013036;0.0174128124033411;0.079532246684848;0.0759313524876118;0.0220599187212834;0.0215808372166559;0.101592165406131;0.0975121897042677;0.0016306380979625;0.004315192613883;0.00407997570186369;1;0;0;0;0;0;0;0;1;0;0;0
16/06/2021;H3;81;0.140525248098103;0.00116866992249768;0.0341009834434054;0.140480915986435;0.225400647948329;0.0405682839467189;0.181049199933154;0.58224474934549;0.241350820691933;0.0020071798394256;0.05856812531455;0.241274680698026;0.387123539030116;0.0696756544259477;0.310950335123973;0.0692638938879504;0.0706803205763691;0.0154047799805583;0.0186960462567773;0.0726538855759704;0.0678270304104647;0.0206296809146629;0.0199386030320559;0.0932835664906333;0.0877656334425206;-0.003291266276219;-0.0014164266884187;0.0055179330481127;0;0;0;0;0;0;1;0;0;0;1;0
16/06/2021;H3;83;0.255374773473509;0.00437406825652868;0.0591589547953647;0.153837777627517;0.332017580771202;0.0585200053185475;0.212357782946064;0.863283160242671;0.295818087545832;0.00506678278688897;0.0685278683980526;0.178200832255633;0.384598699548212;0.0677877294653789;0.245988561721012;NA;NA;0.0284793177116517;0.030679637083713;0.094461856720438;0.0593759209070793;0.0293446666093884;0.029175338709159;0.123806523329826;0.0885512596162383;-0.0022003193720613;NA;0.0352552637135881;0;0;0;0;0;0;0;0;0;0;1;0
16/06/2021;H3;84;0.164052587273305;0.00109536409183515;0.0507129834031969;0.165094967627671;0.0870801089158254;0.0516778534235202;0.216772821051191;0.519713864735355;0.315659439558809;0.00210762915165429;0.097578661729605;0.317665120809774;0.167553946170298;0.0994352025798566;0.41710032338963;0.0775238551150611;0.0864529512637039;0.0251979335436229;0.025515049859574;0.0826918920122498;0.0824030756154217;0.0263513124696603;0.0253265409538599;0.10904320448191;0.107729616569282;-0.000317116315951101;-0.0089290961486428;0.00131358791262849;0;0;0;0;0;0;1;0;0;0;1;0
16/06/2021;H3;85;0.249063661190401;0.00357726704966698;0.0452970084126271;0.13883987685233;0.284075063851863;0.0527606405218782;0.191600517374208;0.773613517878767;0.3219484347602;0.00462410101038019;0.0585525037577298;0.179469300424101;0.367205403326963;0.0682002567206256;0.247669557144727;NA;NA;0.0249885144965486;0.0203047205934752;0.0900454700518051;0.0487470830462091;0.0292690345463984;0.0234828015560721;0.119314504598204;0.0722298846022812;0.0046837939030734;NA;0.0470846199959223;0;0;0;0;0;0;0;0;1;0;0;0
16/06/2021;H4;87;0.277275192421606;0.00445228358716138;0.0573399920758887;0.185592358954758;0.293076153663991;0.0607793854701868;0.246371744424945;0.878515366173593;0.315617919842755;0.00506796324639542;0.0652691965146099;0.211256815874619;0.333603901478121;0.0691842030434979;0.280441018918117;NA;NA;0.0284642109591832;0.0288757811167054;0.0952082195563955;0.0903841393983631;0.0298534567506363;0.0309259287195504;0.125061676307032;0.121310068117913;-0.0004115701575222;NA;0.00375160818911831;0;0;0;0;0;0;0;0;0;0;1;0
16/06/2021;H4;88;0.290985651013511;0.00585541180404777;0.0644095298445254;0.201610084130515;0.326283676401867;0.0685521672696752;0.27016225140019;0.957696520464142;0.303839102258079;0.00611405771967301;0.0672546349164031;0.210515627677968;0.340696316035205;0.0715802613926714;0.28209588907064;0.146813252863206;0.144165165947126;0.0317808163163605;0.0326287135281649;0.0994923185774102;0.102041670197919;0.0335688999414024;0.0349827956628481;0.133061218518813;0.137024465860767;-0.000847897211804401;0.00264808691608001;-0.00396324734195452;0;0;0;0;0;0;0;1;0;0;0;1
16/06/2021;H4;89;0.304018118069141;0.0043991604964617;0.0664109418039218;0.199523513988634;0.328944073983407;0.0672039289222176;0.266727442910852;0.970499737263784;0.313259351235155;0.00453288169748983;0.0684296339854352;0.205588426588521;0.338942980974759;0.0692467255186401;0.274835152107161;NA;NA;0.0321177076443303;0.0342932341595914;0.100310826683185;0.099203726110814;0.0338484759205631;0.0333554530016544;0.134159302603748;0.132559179112468;-0.0021755265152611;NA;0.00160012349127969;0;0;0;0;0;0;0;0;0;0;1;0
16/06/2021;H4;90;0.315746461132112;0.00462523452228417;0.0671129075453218;0.215300736663481;0.318290340119368;0.0688680441261097;0.284168780789591;0.989943724108678;0.318953950050446;0.00467221965213085;0.0677946694452239;0.217487854531663;0.321523670859118;0.0695676354614166;0.28705548999308;NA;NA;0.0334618895794197;0.033631051793763;0.107945773351026;0.107352447889194;0.0347188151404551;0.0341486001298391;0.142664588491481;0.141501048019033;-0.000169162214343301;NA;0.00116354047244799;0;0;0;0;0;0;0;0;0;0;1;0
16/06/2021;H4;92;0.299525920920421;0.00475808046383109;0.0615693882666196;0.194976751734456;0.348285201394083;0.0660025074775599;0.260979259212016;0.975117850256971;0.307168944596274;0.00487949273267555;0.0631404586126634;0.199951987016825;0.357172419007918;0.0676866980336442;0.267638685050469;0.155926848143852;0.143556467793727;0.0307290403918858;0.0308403478747337;0.098259038693387;0.0967177130410692;0.0336236638017671;0.0323788436757927;0.131882702495154;0.129096556716862;-0.000111307482847899;0.012370380350125;0.0027861457782922;0;0;0;0;0;1;0;0;0;0;1;0
16/06/2021;H4;93;0.306222374954814;0.00489997558045978;0.0630413947401828;0.195005066803719;0.355338789357907;0.064811712555622;0.259816779359341;0.989319313992705;0.309528350072292;0.00495287569054364;0.0637219892996526;0.197110340458952;0.359175025021827;0.0655114194567315;0.262621759915684;0.153588277123139;0.152583629623969;0.0321619266072378;0.0308585576294411;0.101464051873939;0.0935333110600676;0.0334127834935286;0.0313989290620934;0.134876835367468;0.124932240122161;0.0013033689777967;0.00100464749916998;0.00994459524530661;1;0;0;0;0;0;0;0;1;0;0;0
16/06/2021;H4;94;0.275625431302709;0.00410930694613306;0.0512260163442274;0.182010837625699;0.30197297986019;0.0574342347083073;0.239445072334006;0.872378806787267;0.315946959231807;0.00471046168724171;0.0587199229803379;0.208637390328171;0.346148917776068;0.0658363479963732;0.274473738324544;0.137439549640081;0.138185567218969;0.0258269870814639;0.0253990292627635;0.0915490132868237;0.0904616671170469;0.0290660712037516;0.0283681635045557;0.120615084490575;0.118829830621603;0.000427957818700402;-0.000746017578887981;0.0017852538689727;0;1;0;0;0;0;0;0;1;0;0;0
16/06/2021;H4;95;0.306787294032641;0.0046944041942747;0.0641750447638959;0.218498688551512;0.329173571880201;0.0680087164658089;0.286507405017321;0.991337719888335;0.309467992469002;0.00473542376134289;0.0647358044351673;0.220407923725654;0.332049880960123;0.0686029746487095;0.289010898374364;0.153075786085866;0.153710250025705;0.0314356047872582;0.0327394399766377;0.111806697811702;0.106689789377936;0.0347143760570293;0.0332251547499123;0.146521073868731;0.139914944127848;-0.0013038351893795;-0.000634463939838986;0.00660612974088301;0;0;0;0;0;0;1;0;0;0;1;0
16/06/2021;H4;96;0.278737228942242;0.00511848087873924;0.055231383664953;0.195453890689895;0.313049385029551;0.0625021675133464;0.257956058203241;0.910092536718727;0.306273502634368;0.00562413235163267;0.0606876569541882;0.214762656327883;0.343975334814005;0.0686767169179229;0.283439373245806;0.139844030019685;0.138892884442286;0.0278277301546988;0.0274036535102542;0.0933498517033446;0.10210403898655;0.0306778648440582;0.0318243026692882;0.124027716547403;0.133928341655838;0.000424076644444601;0.000951145577399004;-0.0099006251084354;0;0;0;0;1;0;0;0;0;1;0;0
16/06/2021;H4;97;0.305416754883669;0.00338422455880148;0.0595408765740898;0.203974757366915;0.212395228767519;0.0626274918655025;0.266602249232417;0.847339334016498;0.36044208338111;0.00399394247728335;0.0702680427826457;0.240723815333874;0.250661358727133;0.073910757297953;0.314634572631827;NA;NA;0.0308436710730088;0.0286967338540645;0.108302575018238;0.0956640071337247;0.0339027736217944;0.0287162285974117;0.142205348640032;0.124380235731136;0.0021469372189443;NA;0.017825112908896;0;0;0;0;0;0;0;0;1;0;0;0
16/06/2021;H4;98;0.284526638028626;0.0019499464806422;0.0682360212126239;0.200026022507499;0.347433361023012;0.0670760836866884;0.267102106194187;0.969248072939092;0.293553988883201;0.00201181362654588;0.0704009872371569;0.206372370595437;0.358456591994529;0.06920424766313;0.275576618258566;NA;NA;0.0340329569059147;0.0342030643067092;0.100836585763049;0.0991894367444501;0.0341947318739531;0.0328791507927619;0.135031317637002;0.132068587537212;-0.000170107400794497;NA;0.00296273009979009;0;0;0;0;0;0;0;0;0;0;1;0
