Date;Hive;ID;Side;Brain;MB;AL;ME;LO;OL;MBr;ALr;MEr;LOr;OLr
16/06/2021;H3;31;Right;0.963286186211635;NA;0.0314490927131289;0.0947232163286443;0.0308748868297461;0.12559810315839;NA;0.0326477148362423;0.0983334108642907;0.0320516241919438;0.130385035056234
16/06/2021;H3;34;Right;0.804900990426427;NA;0.032639492698647;0.0923135229645698;0.0304278875909869;0.122741410555557;NA;0.0405509411553277;0.114689289816457;0.0378032676725451;0.152492557489003
16/06/2021;H4;36;Right;0.838248309836166;NA;0.0286126598710558;0.0963828042737723;0.0319839975141639;0.128366801787936;NA;0.034133871235181;0.114981209198752;0.0381557554472315;0.153136964645983
16/06/2021;H4;37;Right;0.74333144525714;0.1113746575919;0.0170468765975881;0.0815124186706434;0.0234389833705043;0.104951402041148;0.14983175850091;0.0229330760945961;0.109658240870526;0.0315323447165565;0.141190585587083
16/06/2021;H4;39;Right;0.958717683498818;NA;0.0347477944071032;0.0916323924656477;0.0336506396264355;0.125283032092083;NA;0.0362440320077251;0.0955780768862397;0.0350996338188196;0.130677710705059
16/06/2021;H4;42;Right;0.874028786982205;NA;0.032777219433167;0.0864951868550054;0.0309847914039531;0.117479978258959;NA;0.0375013042148626;0.098961485185918;0.035450538775657;0.134412023961576
16/06/2021;H4;43;Right;0.773326514264844;0.131399772476372;0.0282637637999994;0.0823252874422813;0.0285025970065648;0.110827884448846;0.169914997161692;0.0365482927051429;0.106456051775935;0.0368571314713818;0.143313183247316
16/06/2021;H4;45;Right;0.886050841363066;NA;0.0305980090401965;0.0910502769201193;0.0299339800557174;0.120984256975837;NA;0.0345330173075912;0.102759652911171;0.0337835919321155;0.136543244843286
16/06/2021;H4;47;Right;0.69602446970429;NA;0.0142129155412621;0.0735138282487857;0.0225621545704008;0.0960759828191865;NA;0.0204201377392673;0.105619603115417;0.0324157490899515;0.138035352205369
16/06/2021;H1;48;Right;1.01444255674614;0.149563986155239;0.0374272692130403;0.100126885592756;0.0340326499280675;0.134159535520823;0.147434652815602;0.0368944194662826;0.0987013852355687;0.03354812916882;0.132249514404388
16/06/2021;H1;49;Right;0.886823329480002;0.138228698083586;0.0292538973278811;0.0936577251587911;0.0301739093317158;0.123831634490507;0.155869487741868;0.0329872888493297;0.105610353319988;0.03402471307268;0.139635066392668
16/06/2021;H1;50;Right;0.754845084384646;NA;0.0238292750455808;0.0758111434299338;0.0253842230216262;0.10119536645156;NA;0.031568431110612;0.100432717915538;0.0336283875284418;0.13406110544398
16/06/2021;H1;51;Right;0.845491276546563;NA;0.019672446925431;0.0986549821821157;0.0303085743736239;0.12896355655574;NA;0.0232674747464974;0.116683619238598;0.0358472940104365;0.152530913249035
16/06/2021;H1;52;Right;0.851154963356082;0.126501148001054;0.0262707273278751;0.0832216344002462;0.0274012714975874;0.110622905897834;0.148622934068625;0.0308647995475352;0.0977749504885755;0.032193046715659;0.129967997204235
16/06/2021;H1;53;Right;0.707772841951727;NA;0.0247818591933653;0.0815345541622246;0.026646791856867;0.108181346019092;NA;0.0350138599907674;0.115198760576046;0.0376487910773559;0.152847551653402
16/06/2021;H1;54;Right;0.855412113942302;0.134518678628763;0.0288652858809081;0.0862609519296041;0.0263263576471067;0.112587309576711;0.157255989757747;0.0337443033719477;0.100841396238892;0.0307762272921031;0.131617623530996
16/06/2021;H1;55;Right;0.931979260544711;NA;0.0296438803717128;0.0968653431355422;0.0319535072653481;0.12881885040089;NA;0.0318074463957352;0.103935084434097;0.0342856419859304;0.138220726420027
16/06/2021;H1;56;Right;0.741983994452923;NA;0.0228116952414156;0.0722705761468421;0.0239426106999;0.0962131868467421;NA;0.0307441877614018;0.0974017993476104;0.0322683654619171;0.129670164809528
16/06/2021;H1;57;Right;0.583046419666048;NA;0.0172945730328219;0.0799445438730359;0.0222067304096784;0.102151274282714;NA;0.0296624290099024;0.137115229896834;0.0380874140731329;0.175202643969966
16/06/2021;H1;58;Right;0.901998275516138;0.137225638380118;0.0286046263909949;0.0811131832110317;0.0276914669105272;0.108804650121559;0.152135144938714;0.0317125067391364;0.0899260956620094;0.0307001328740697;0.120626228536079
16/06/2021;H1;59;Right;0.854165824022984;NA;0.0273986697179791;0.0877250825897601;0.0277650209508944;0.115490103540655;NA;0.0320765230209466;0.102702637031986;0.0325054224484487;0.135208059480436
16/06/2021;H2;60;Right;0.858566092533192;NA;0.0276923835977689;0.0867183366587037;0.0286315321932441;0.115349868851948;NA;0.0322542246177726;0.101003682084441;0.0333480816937075;0.134351763778149
16/06/2021;H2;62;Right;1.08886612776934;NA;0.0328783786496727;0.109606019900146;0.0375480240470015;0.147154043947147;NA;0.0301950605415815;0.100660693821642;0.0344836000399082;0.135144293861549
16/06/2021;H2;64;Right;0.873246098976685;0.126112556775831;0.0296189461720192;0.0868297998964297;0.0293063683892221;0.116136168285652;0.144418116409127;0.0339182118382529;0.0994333670636277;0.0335602625921431;0.132993629655771
16/06/2021;H2;65;Right;0.869998711806619;0.136084925069749;0.0280163054489828;0.0868316494613186;0.0288875996252449;0.115719249086564;0.15641968571098;0.0322026976233158;0.0998066414156017;0.0332041866651246;0.133010828080727
16/06/2021;H2;66;Right;0.623608540218495;0.0965746641971041;0.0171842399056063;0.0618849909865596;0.0210047591406332;0.0828897501271928;0.154864242499416;0.0275561330503675;0.0992369202719335;0.0336826034057739;0.132919523677707
16/06/2021;H2;67;Right;0.747868335047255;NA;0.024110888808989;0.0876199196031455;0.0251230219002816;0.112742941503427;NA;0.0322394834479327;0.117159552687318;0.0335928407755012;0.150752393462819
16/06/2021;H2;68;Right;0.648005327726367;NA;0.0250974226757427;0.0795543644842596;0.0252983655787598;0.104852730063019;NA;0.0387302721164363;0.122768071619703;0.0390403666394585;0.161808438259161
16/06/2021;H2;69;Right;1.06989802784623;0.170773888377933;0.03814972499511;0.101114969966329;0.0335784243120841;0.134693394278413;0.159616976509164;0.0356573467771576;0.0945089787387305;0.0313846959599314;0.125893674698662
16/06/2021;H2;70;Right;0.855936037953887;0.167079750277496;0.020360723508973;0.117915664739501;0.0207154218683389;0.13863108660784;0.195201209983984;0.0237876694123608;0.137762238661405;0.0242020676192804;0.161964306280686
16/06/2021;H3;73;Right;0.940177039381332;NA;0.0322261907554819;0.101445428158108;0.032380097223325;0.133825525381433;NA;0.0342767259841698;0.107900346327179;0.0344404254379922;0.142340771765172
16/06/2021;H3;74;Right;0.996558728412155;NA;0.0327284020557433;0.0989620132351512;0.0329785336171808;0.131940546852332;NA;0.0328414182954279;0.0993037443892847;0.0330924135998753;0.13239615798916
16/06/2021;H3;75;Right;0.907008142021621;NA;0.0254881764154003;0.093557379243246;0.0298227088379345;0.123380088081181;NA;0.0281013755384709;0.103149437043329;0.0328803099512017;0.136029746994531
16/06/2021;H3;76;Right;0.891463643409561;NA;0.0310470613802599;0.0910940422138725;0.0291172134531584;0.120211255667031;NA;0.0348270640197001;0.10218480909156;0.0326622556830186;0.134847064774579
16/06/2021;H3;77;Right;0.791298005439639;0.118432974828219;0.0244306414147123;0.0780769218318339;0.0263381625507797;0.104415084382614;0.14966924472711;0.0308741349615039;0.0986694283254954;0.0332847579163888;0.131954186241885
16/06/2021;H3;78;Right;0.673262342102212;0.0928413415723449;0.0190434505013036;0.079532246684848;0.0220599187212834;0.101592165406131;0.137897719457254;0.0282853344237877;0.118129652753954;0.0327657100980918;0.150895362852045
16/06/2021;H3;81;Right;0.582244749345491;0.0692638938879504;0.0154047799805583;0.0726538855759704;0.0206296809146629;0.0932835664906333;0.118960100483192;0.0264575678833944;0.12478238001741;0.035431287165497;0.160213667182906
16/06/2021;H3;83;Right;0.863283160242671;NA;0.0284793177116517;0.094461856720438;0.0293446666093884;0.123806523329826;NA;0.0329895438984888;0.10942163715308;0.0339919367836847;0.143413573936764
16/06/2021;H3;84;Right;0.519713864735355;0.0775238551150611;0.0251979335436229;0.0826918920122498;0.0263513124696603;0.10904320448191;0.149166417090945;0.0484842434527969;0.159110421374572;0.0507035010179664;0.209813922392538
16/06/2021;H3;85;Right;0.773613517878767;NA;0.0249885144965486;0.0900454700518051;0.0292690345463984;0.119314504598204;NA;0.0323010313535712;0.116395936692921;0.0378341818879452;0.154230118580867
16/06/2021;H4;87;Right;0.878515366173593;NA;0.0284642109591832;0.0952082195563955;0.0298534567506363;0.125061676307032;NA;0.032400356391215;0.108373994607605;0.0339817126713038;0.142355707278909
16/06/2021;H4;88;Right;0.957696520464143;0.146813252863206;0.0317808163163605;0.0994923185774102;0.0335688999414024;0.133061218518813;0.153298304552734;0.0331846421463013;0.103887104580052;0.0350517092044288;0.138938813784481
16/06/2021;H4;89;Right;0.970499737263785;NA;0.0321177076443303;0.100310826683185;0.0338484759205631;0.134159302603748;NA;0.0330939890152702;0.103359973044403;0.0348773674230918;0.138237340467495
16/06/2021;H4;90;Right;0.989943724108678;NA;0.0334618895794197;0.107945773351026;0.0347188151404551;0.142664588491481;NA;0.033801809905455;0.109042333136884;0.0350715038591866;0.14411383699607
16/06/2021;H4;92;Right;0.975117850256972;0.155926848143852;0.0307290403918858;0.098259038693387;0.0336236638017671;0.131882702495154;0.159905644330848;0.031513155444532;0.100766321391299;0.0344816411605082;0.135247962551808
16/06/2021;H4;93;Right;0.989319313992705;0.153588277123139;0.0321619266072378;0.101464051873939;0.0334127834935286;0.134876835367468;0.155246415339134;0.0325091465943775;0.102559457233731;0.0337735077249032;0.136332964958635
16/06/2021;H4;94;Right;0.872378806787267;0.137439549640081;0.0258269870814639;0.0915490132868237;0.0290660712037516;0.120615084490575;0.1575457227649;0.0296052435943253;0.104941812632948;0.0333181766654717;0.138259989298419
16/06/2021;H4;95;Right;0.991337719888336;0.153075786085866;0.0314356047872582;0.111806697811702;0.0347143760570293;0.146521073868731;0.154413357844498;0.0317102881859465;0.112783661479456;0.0350177092635389;0.147801370742995
16/06/2021;H4;96;Right;0.910092536718728;0.139844030019685;0.0278277301546988;0.0933498517033446;0.0306778648440582;0.124027716547403;0.153659132865634;0.030576813930405;0.102571824223403;0.0337085116142859;0.136280335837689
16/06/2021;H4;97;Right;0.847339334016499;NA;0.0308436710730088;0.108302575018238;0.0339027736217944;0.142205348640032;NA;0.0364006128770227;0.127814879671488;0.0400108578237373;0.167825737495225
16/06/2021;H4;98;Right;0.969248072939093;NA;0.0340329569059147;0.100836585763049;0.0341947318739531;0.135031317637002;NA;0.035112741367352;0.104035889859732;0.0352796490688529;0.139315538928585
16/06/2021;H1;1;Left;0.892718302451197;0.138906141557529;0.0282892391297592;0.0909327412957835;0.0305945049125649;0.121527246208348;0.155599074395725;0.031688875485227;0.101860509688334;0.0342711747127392;0.136131684401073
16/06/2021;H1;2;Left;0.61901062590933;NA;0.0239721528041718;0.0713051910827345;0.0245662788581755;0.09587146994091;NA;0.0387265610650166;0.115192192344012;0.039686360508089;0.154878552852101
16/06/2021;H1;3;Left;0.863853047611517;NA;0.0309991493737095;0.101316839782592;0.0296846839186829;0.131001523701275;NA;0.0358847485222395;0.117284809103498;0.0343631176630778;0.151647926766576
16/06/2021;H1;4;Left;0.678530591209535;0.118415404750727;0.0275863145584923;0.0785944524400267;0.0207686761673379;0.0993631286073646;0.174517414962297;0.0406559629232302;0.115830374427078;0.0306083121916671;0.146438686618745
16/06/2021;H1;5;Left;0.667777430303843;NA;0.0232529323587639;0.0728515663450878;0.0253628466964584;0.0982144130415462;NA;0.0348213810523421;0.109095580412084;0.0379809881938031;0.147076568605887
16/06/2021;H1;7;Left;0.822289959876092;NA;0.0272873503543535;0.0771221426022644;0.0252433316851783;0.102365474287443;NA;0.0331845841319348;0.0937894737446213;0.0306988202664935;0.124488294011115
16/06/2021;H2;9;Left;0.855938010962246;0.12472237342119;0.0291570025950524;0.0873076425326403;0.0280227225838319;0.115330365116472;0.145714259471871;0.0340643857634901;0.102002296211251;0.0327391963260619;0.134741492537313
16/06/2021;H2;10;Left;0.619776203614823;NA;0.0217319824958166;0.0653921744827455;0.0219873291627718;0.0873795036455173;NA;0.0350642415263212;0.105509334016614;0.0354762397048023;0.140985573721417
16/06/2021;H2;11;Left;1.06252977757122;0.160897309268882;0.0354351161105169;0.0952435384377089;0.0314261179797702;0.126669656417479;0.151428517736857;0.0333497628570148;0.0896384651500507;0.0295766938895637;0.119215159039614
16/06/2021;H2;12;Left;0.935621245089233;0.141113479228301;0.030503543877468;0.0888667899191252;0.0254427315018298;0.114309521420955;0.150823295183771;0.0326024489477671;0.0949815861766261;0.0271934093367057;0.122174995513332
16/06/2021;H2;13;Left;0.833650535775034;NA;0.0296149064384928;0.0861185346658695;0.0264053735588171;0.112523908224687;NA;0.035524365627571;0.103302920072865;0.0316743916373404;0.134977311710206
16/06/2021;H2;14;Left;0.844900756451807;NA;0.0299040729625348;0.0962627366999293;0.032346287140668;0.128609023840597;NA;0.0353935923647626;0.113933779754427;0.0382841261457825;0.15221790590021
16/06/2021;H2;15;Left;1.0007256564341;0.158901946722092;0.032009199395195;0.0964416444027779;0.0320277481627078;0.128469392565486;0.158786722115539;0.0319859885567977;0.0963717116501537;0.0320045238740383;0.128376235524192
16/06/2021;H2;17;Left;0.86563004978647;NA;0.0309704679139385;0.0943752118010654;0.0305948462755339;0.124970058076599;NA;0.0357779491615132;0.109024879420886;0.0353440205582984;0.144368899979184
16/06/2021;H2;18;Left;1.00446688625363;0.144703954663234;0.0359140615515215;0.0984586382308867;0.0333289274559782;0.131787565686865;0.14406045300601;0.0357543509328322;0.0980207905091913;0.0331807129852587;0.13120150349445
16/06/2021;H2;20;Left;1.02579190646904;0.153197458986913;0.0329312718965768;0.106037312170337;0.0377636754927994;0.143800987663136;0.149345552466139;0.0321032674257805;0.103371172556173;0.0368141679171449;0.140185340473318
16/06/2021;H2;21;Left;0.896592813447463;0.123909386844837;0.0300134110227835;0.0943656207922989;0.0314344526167146;0.125800073409014;0.138200290016152;0.0334749627396408;0.105249138044567;0.0350598980331405;0.140309036077708
16/06/2021;H3;22;Left;0.961179609857621;NA;0.0409210608941463;0.103309157852045;0.031938216421423;0.135247374273468;NA;0.0425737921138464;0.107481636930842;0.03322814601337;0.140709782944212
16/06/2021;H3;23;Left;0.929934539227838;0.117441665444526;0.0306934105540586;0.0952452430222269;0.0299310034269975;0.125176246449224;0.126290250001944;0.0330059904856793;0.10242144904233;0.0321861401683719;0.134607589210702
16/06/2021;H3;24;Left;0.860556807132107;0.148346783948002;0.0329247335358958;0.0936459643567457;0.0304986657619972;0.124144630118743;0.172384649936572;0.0382598025639014;0.108820200573197;0.0354406188054419;0.144260819378639
16/06/2021;H3;25;Left;0.941951314681339;0.147971730677277;0.0289495133226963;0.107255607477373;0.0312959760440545;0.138551583521427;0.157090635546632;0.0307335558340294;0.113865340815048;0.0332246216511114;0.147089962466159
16/06/2021;H3;26;Left;0.992892663892613;NA;0.0341709234126176;0.0961458074131563;0.0305247317053654;0.126670539118522;NA;0.0344155261240941;0.096834039478365;0.0307432342038805;0.127577273682246
16/06/2021;H3;27;Left;1.07491158807635;0.163681401733588;0.0342555232338653;0.103864298547509;0.0321124206989683;0.135976719246477;0.152274292648115;0.0318682239673019;0.0966258990038273;0.0298744762408193;0.126500375244646
16/06/2021;H3;28;Left;0.799427228457267;NA;0.0316795923043332;0.0900839028393448;0.0289494197424098;0.119033322581755;NA;0.0396278625203552;0.112685557399876;0.036212701684275;0.148898259084151
16/06/2021;H3;29;Left;0.95893329907875;0.137355248319857;0.0312072683822915;0.0945049199651207;0.0301417762827268;0.124646696247847;0.143237541601501;0.0325437320951024;0.0985521308477992;0.0314326098714938;0.129984740719292
16/06/2021;H3;30;Left;1.00584234005506;NA;0.037062051957213;0.109446968328419;0.0353428315824973;0.144789799910916;NA;0.0368467805353911;0.108811255969229;0.0351375460895419;0.14394880205877
16/06/2021;H3;31;Left;0.963286186211635;NA;0.0313231510612697;0.0917465279978109;0.0310214256805984;0.122767953678409;NA;0.0325169731587825;0.0952432717411086;0.0322037480913102;0.127447019832418
16/06/2021;H3;34;Left;0.804900990426427;NA;0.0324394954217421;0.0966049739675895;0.0299863841683856;0.126591358135975;NA;0.0403024667724114;0.120020940608371;0.0372547487517678;0.157275689360139
16/06/2021;H4;36;Left;0.838248309836166;NA;0.0337350742482044;0.0982752312802292;0.0334083491468902;0.131683580427119;NA;0.0402447268337443;0.117238806362087;0.0398549555720784;0.157093761934165
16/06/2021;H4;37;Left;0.74333144525714;0.117956803373028;0.0201044909714412;0.0839530355360456;0.0243828857291748;0.10833592126522;0.158686685630827;0.0270464691083887;0.112941590284807;0.0328021717428355;0.145743762027642
16/06/2021;H4;39;Left;0.958717683498818;NA;0.034792133422315;0.0922110008911073;0.033246085420265;0.125457086311372;NA;0.0362902802578356;0.0961816001500936;0.0346776595367827;0.130859259686876
16/06/2021;H4;42;Left;0.874028786982205;NA;0.0317093096810248;0.0892890161226459;0.0295473899089467;0.118836406031593;NA;0.0362794797531885;0.102157980895501;0.0338059688067783;0.13596394970228
16/06/2021;H4;43;Left;0.773326514264844;0.129858284156973;0.029197241579709;0.0870544679472678;0.027227771701211;0.114282239648479;0.167921675723768;0.0377553866848405;0.112571425318354;0.0352086359370399;0.147780061255394
16/06/2021;H4;45;Left;0.886050841363066;NA;0.0299471883045207;0.0897423458064803;0.0322296994905731;0.121972045297053;NA;0.0337984988067402;0.101283517397742;0.036374548712117;0.137658066109859
16/06/2021;H4;47;Left;0.69602446970429;NA;0.0182083331035549;0.0764170570703612;0.0243941015456913;0.100811158616052;NA;0.0261604783971041;0.10979076224551;0.0350477642776773;0.144838526523187
16/06/2021;H1;48;Left;1.01444255674614;0.145610539754819;0.0366266766676193;0.103900972854294;0.0344433996475226;0.138344372501817;0.143537491390217;0.0361052249080526;0.102421741047182;0.0339530310695965;0.136374772116779
16/06/2021;H1;49;Left;0.886823329480002;0.137290603464739;0.0289030945966291;0.0959573620680515;0.0312055618282394;0.127162923896291;0.154811673194525;0.032591716563858;0.108203470610451;0.0351880253832938;0.143391495993745
16/06/2021;H1;50;Left;0.754845084384646;NA;0.0238423259791446;0.0778744488543111;0.024414365693661;0.102288814547972;NA;0.0315857206629106;0.103166133641573;0.0323435446540183;0.135509678295592
16/06/2021;H1;51;Left;0.845491276546563;NA;0.0254814645017742;0.0951110221253177;0.0306837505792017;0.125794772704519;NA;0.0301380572557225;0.112492020631841;0.0362910315343885;0.148783052166229
16/06/2021;H1;52;Left;0.851154963356082;0.129345666936196;0.0245275102852149;0.0836456474200924;0.0274781503877263;0.111123797807819;0.151964885954714;0.028816738832731;0.0982731124427446;0.0322833697396073;0.130556482182352
16/06/2021;H1;53;Left;0.707772841951727;NA;0.0239140939653182;0.0789116044368611;0.0246472683190749;0.103558872755936;NA;0.0337878095172084;0.11149284030065;0.0348236988736507;0.146316539174301
16/06/2021;H1;54;Left;0.855412113942302;0.136739847566884;0.02843788389756;0.0850789502723064;0.0268519189376352;0.111930869209942;0.159852596588441;0.0332446588422737;0.0994596041903202;0.0313906227185443;0.130850226908865
16/06/2021;H1;55;Left;0.931979260544711;NA;0.0302020271023054;0.0988737280190887;0.0315466104375245;0.130420338456613;NA;0.0324063296050744;0.106090051790745;0.0338490476913473;0.139939099482092
16/06/2021;H1;56;Left;0.741983994452923;NA;0.0216114438011167;0.0705197246876898;0.0228901502412465;0.0934098749289363;NA;0.0291265633257375;0.0950421103620775;0.0308499245433505;0.125892034905428
16/06/2021;H1;57;Left;0.583046419666048;NA;0.0155889628325245;0.0709856101472158;0.0208771404489304;0.0918627505961462;NA;0.0267370869740584;0.121749500130494;0.0358069953690621;0.157556495499556
16/06/2021;H1;58;Left;0.901998275516138;0.142570797274309;0.0270031383627504;0.0929105182001669;0.0293083629327604;0.122218881132927;0.158061053046612;0.0299370177257809;0.103005206021045;0.0324927039533304;0.135497909974375
16/06/2021;H1;59;Left;0.854165824022984;NA;0.0263908107467399;0.0856291761799914;0.0272697392411591;0.11289891542115;NA;0.030896589402797;0.100248890521856;0.0319255798747871;0.132174470396643
16/06/2021;H2;60;Left;0.858566092533192;NA;0.0274698998772604;0.0821463355103313;0.025865973069552;0.108012308579883;NA;0.031995090554078;0.0956785228589208;0.030126944558496;0.125805467417416
16/06/2021;H2;62;Left;1.08886612776934;NA;0.0336577009927661;0.110286610261907;0.0352746730118734;0.14556128327378;NA;0.0309107796949452;0.101285738851884;0.0323957850393761;0.133681523891259
16/06/2021;H2;64;Left;0.873246098976685;0.127985350523767;0.0276557438601455;0.084597258680164;0.027339706967076;0.11193696564724;0.14656275095159;0.0316700456979469;0.0968767667892241;0.0313081352428761;0.1281849020321
16/06/2021;H2;65;Left;0.869998711806619;0.137720763377943;0.0305665152709149;0.0939516730366631;0.0297191180117931;0.123670791048456;0.158299962412537;0.0351339776210027;0.1079905886775;0.0341599563407158;0.142150545018215
16/06/2021;H2;66;Left;0.623608540218495;0.101581539472932;0.0166110283862899;0.0611287794100616;0.0201925784744816;0.0813213578845432;0.162893117912305;0.0266369482054718;0.0980242820097425;0.0323802147857159;0.130404496795458
16/06/2021;H2;67;Left;0.747868335047255;NA;0.0227010140023556;0.0884501739670117;0.0258363767014507;0.114286550668462;NA;0.0303542922443978;0.118269713827933;0.0345466915641216;0.152816405392054
16/06/2021;H2;68;Left;0.648005327726367;NA;0.0263131429622284;0.0793259059255085;0.0231060753621963;0.102431981287705;NA;0.040606368244768;0.122415515014107;0.0356572305404768;0.158072745554584
16/06/2021;H2;69;Left;1.06989802784623;0.167079742862941;0.0356654215697448;0.102206893723634;0.0331699552089198;0.135376848932554;0.156164175009541;0.0333353465858251;0.0955295654945572;0.0310029127501926;0.12653247824475
16/06/2021;H2;70;Left;0.855936037953887;0.153834690929951;0.023544204174062;0.111461601063982;0.0283777554426728;0.139839356506655;0.179726853536501;0.027506966794323;0.130221881217235;0.033154060799344;0.163375942016579
16/06/2021;H3;73;Left;0.940177039381332;NA;0.0253730297210768;0.0949286918848716;0.0281321843861571;0.123060876271029;NA;0.0269875019898094;0.100968953621052;0.0299222201859652;0.130891173807017
16/06/2021;H3;74;Left;0.996558728412155;NA;0.0300172023216204;0.0949883644511584;0.0307957387718017;0.12578410322296;NA;0.0301208563688441;0.0953163739807949;0.0309020812259298;0.126218455206725
